rank,tag,name,expLevel,trophies,attackWins,defenseWins,clan.tag,clan.name,clan.badgeUrls.small,clan.badgeUrls.large,clan.badgeUrls.medium
2381,#GRVGL29,Deezel,152,5014,298,9,#2GC90UJ0,Red Storm,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
2382,#8VGRRYL,xixi,144,5014,136,8,#V9L9UG8,FRERES D'ARMES,https://api-assets.clashofclans.com/badges/70/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/512/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/200/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png
2383,#8LGCLRCG,中国缘 鱼龙枫,180,5014,242,23,#CP89GQ9,中国缘,https://api-assets.clashofclans.com/badges/70/otOtFV4vF2FrgH_cbPV73S0HxFt3PrvfWMIvtfk0KGI.png,https://api-assets.clashofclans.com/badges/512/otOtFV4vF2FrgH_cbPV73S0HxFt3PrvfWMIvtfk0KGI.png,https://api-assets.clashofclans.com/badges/200/otOtFV4vF2FrgH_cbPV73S0HxFt3PrvfWMIvtfk0KGI.png
2384,#8YU0R9R2,༺࿒CAPT❌KESKO࿒༻,159,5014,274,122,#L90PCJR,InTheDark,https://api-assets.clashofclans.com/badges/70/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/512/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/200/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png
2385,#8PQ8QJ2G,Davaka,181,5014,183,6,#80CQY0QJ,Khar Suld,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
2386,#LQ8P982,RF-Harrier,175,5014,311,2,#28JGY2R8,RainForce,https://api-assets.clashofclans.com/badges/70/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/512/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/200/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png
2387,#Q909VU0J,ojim04,150,5014,114,8,#20C00JL0,Indo Celestial,https://api-assets.clashofclans.com/badges/70/Vkb2fIWKckINbfReHrir5TLyIP6-54M20sz_ZnrcPSA.png,https://api-assets.clashofclans.com/badges/512/Vkb2fIWKckINbfReHrir5TLyIP6-54M20sz_ZnrcPSA.png,https://api-assets.clashofclans.com/badges/200/Vkb2fIWKckINbfReHrir5TLyIP6-54M20sz_ZnrcPSA.png
2388,#9PVCJ909,mark,160,5014,134,12,#LPJLU0QY,THE FOUR,https://api-assets.clashofclans.com/badges/70/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png,https://api-assets.clashofclans.com/badges/512/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png,https://api-assets.clashofclans.com/badges/200/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png
2389,#JGP0CVUG,❤️❤️BELLA❤️❤️,156,5014,234,5,#2J8Q20LY,Kings Liberty,https://api-assets.clashofclans.com/badges/70/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png,https://api-assets.clashofclans.com/badges/512/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png,https://api-assets.clashofclans.com/badges/200/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png
2390,#QV0YYL,Supercleverman,171,5014,146,6,#2LCQ008Q,MegaEmpireAsia,https://api-assets.clashofclans.com/badges/70/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/512/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/200/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png
2391,#QGLC0L2G,たもちゅん,143,5014,92,3,#8PQL0Q8U,東京クラン,https://api-assets.clashofclans.com/badges/70/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/512/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/200/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png
2392,#RJ9CQ89J,H . K . 7,131,5014,121,1,#9C2UPJUQ,No.1,https://api-assets.clashofclans.com/badges/70/a4fFI19bW2qL08W4jAqHZq021krfIfb6itF7MdvDoaI.png,https://api-assets.clashofclans.com/badges/512/a4fFI19bW2qL08W4jAqHZq021krfIfb6itF7MdvDoaI.png,https://api-assets.clashofclans.com/badges/200/a4fFI19bW2qL08W4jAqHZq021krfIfb6itF7MdvDoaI.png
2393,#QC98CJGQ,TNT,144,5014,96,10,#PV0UP0Y,GULF KNIGHTS,https://api-assets.clashofclans.com/badges/70/rU0ub0XoQRV14xrgDq2B8N0KvC_kPTBBWK4nm7W2H-8.png,https://api-assets.clashofclans.com/badges/512/rU0ub0XoQRV14xrgDq2B8N0KvC_kPTBBWK4nm7W2H-8.png,https://api-assets.clashofclans.com/badges/200/rU0ub0XoQRV14xrgDq2B8N0KvC_kPTBBWK4nm7W2H-8.png
2394,#GL8CL8PC,Orgil,178,5014,182,8,#80CQY0QJ,Khar Suld,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
2395,#92L22JJG,Ms.Jessica,171,5014,81,2,#PLP889QG,PINOY PLAYHOUSE,https://api-assets.clashofclans.com/badges/70/fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0.png,https://api-assets.clashofclans.com/badges/512/fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0.png,https://api-assets.clashofclans.com/badges/200/fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0.png
2396,#PY0VCYPQ,TommyVue,160,5014,145,2,#LP29RGQ0,HMONG CHAMPIONS,https://api-assets.clashofclans.com/badges/70/w-s_7qXZ4oqDt7XI1IE-n00hfUjU_Rf2637oidCywjk.png,https://api-assets.clashofclans.com/badges/512/w-s_7qXZ4oqDt7XI1IE-n00hfUjU_Rf2637oidCywjk.png,https://api-assets.clashofclans.com/badges/200/w-s_7qXZ4oqDt7XI1IE-n00hfUjU_Rf2637oidCywjk.png
2397,#PCY2YVLU,}~King Bakki~{,145,5013,107,8,#YQC2GYVU,PABEBEWARRIORS2,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
2398,#YR9PJJJ8,ii,141,5013,119,6,#28Q0JUVQ,天狼星—狼烟再起,https://api-assets.clashofclans.com/badges/70/vUTP2-uQPJX0EDfR2pplwe3mYl2z13G0KLoCqd7Q59w.png,https://api-assets.clashofclans.com/badges/512/vUTP2-uQPJX0EDfR2pplwe3mYl2z13G0KLoCqd7Q59w.png,https://api-assets.clashofclans.com/badges/200/vUTP2-uQPJX0EDfR2pplwe3mYl2z13G0KLoCqd7Q59w.png
2399,#PP2G8JJ8,kenzoryu,149,5013,116,3,#2L0VCUYU,AutoDrezz,https://api-assets.clashofclans.com/badges/70/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png,https://api-assets.clashofclans.com/badges/512/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png,https://api-assets.clashofclans.com/badges/200/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png
2400,#YJV8PQYV,上上下下左右左右BABA,141,5013,157,6,#2PVL8VC2,武汉 一纸风华✨,https://api-assets.clashofclans.com/badges/70/fbEQNyTzaMqWvali0P4ZHgepwOJYwun8rVHRe8YgFXg.png,https://api-assets.clashofclans.com/badges/512/fbEQNyTzaMqWvali0P4ZHgepwOJYwun8rVHRe8YgFXg.png,https://api-assets.clashofclans.com/badges/200/fbEQNyTzaMqWvali0P4ZHgepwOJYwun8rVHRe8YgFXg.png
2401,#2JVRCLP,Osama bin Ayrat,145,5013,252,2,#8G8RLYUJ,anarbest,https://api-assets.clashofclans.com/badges/70/DAt3F4VShTIS5aSa_I7FJ8uBZNw914CUaeoSAvN17Sc.png,https://api-assets.clashofclans.com/badges/512/DAt3F4VShTIS5aSa_I7FJ8uBZNw914CUaeoSAvN17Sc.png,https://api-assets.clashofclans.com/badges/200/DAt3F4VShTIS5aSa_I7FJ8uBZNw914CUaeoSAvN17Sc.png
2402,#PUL22Y8G,hassan,161,5013,158,24,0,0,0,0,0
2403,#PYJQG9JU,BigBrowning,170,5013,120,6,#898YYQLY,Making Bacon!,https://api-assets.clashofclans.com/badges/70/VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk.png,https://api-assets.clashofclans.com/badges/512/VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk.png,https://api-assets.clashofclans.com/badges/200/VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk.png
2404,#28G80LL0,☆まこ☆,156,5013,189,17,#YJ0GJRGY,notre　trésor,https://api-assets.clashofclans.com/badges/70/kzfV4SwfskoN3xFxSw2JulxPt6oq3s4xD3Q-awc1TS8.png,https://api-assets.clashofclans.com/badges/512/kzfV4SwfskoN3xFxSw2JulxPt6oq3s4xD3Q-awc1TS8.png,https://api-assets.clashofclans.com/badges/200/kzfV4SwfskoN3xFxSw2JulxPt6oq3s4xD3Q-awc1TS8.png
2405,#2QR2GYYP,Army of One,131,5013,165,3,#CGPRP9,Calguns.net 2,https://api-assets.clashofclans.com/badges/70/t433DCjl9kaot9fx5ECDS7vxG8CgGyluBHDYoFAhEgI.png,https://api-assets.clashofclans.com/badges/512/t433DCjl9kaot9fx5ECDS7vxG8CgGyluBHDYoFAhEgI.png,https://api-assets.clashofclans.com/badges/200/t433DCjl9kaot9fx5ECDS7vxG8CgGyluBHDYoFAhEgI.png
2406,#209YJ9P2Y,デグ,137,5013,179,7,#LY9VGVUU,神々の遊び,https://api-assets.clashofclans.com/badges/70/AQ8MdqQfBJiCQmVTrwahdGYHvxAZ4We6kYyqTKrN64Q.png,https://api-assets.clashofclans.com/badges/512/AQ8MdqQfBJiCQmVTrwahdGYHvxAZ4We6kYyqTKrN64Q.png,https://api-assets.clashofclans.com/badges/200/AQ8MdqQfBJiCQmVTrwahdGYHvxAZ4We6kYyqTKrN64Q.png
2407,#QRU9PGCR,ocean,136,5013,183,10,#2JCU9C8P,誉〜HOMARE〜,https://api-assets.clashofclans.com/badges/70/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/512/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png,https://api-assets.clashofclans.com/badges/200/7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo.png
2408,#QPLLPYYR,Zub-Zero!,153,5013,153,8,#Y98PGPQ,CASTLE WARRIOR,https://api-assets.clashofclans.com/badges/70/tzDe0Et96u40ge8kt64qCdsdLqahxP6alM_YyLeRtX8.png,https://api-assets.clashofclans.com/badges/512/tzDe0Et96u40ge8kt64qCdsdLqahxP6alM_YyLeRtX8.png,https://api-assets.clashofclans.com/badges/200/tzDe0Et96u40ge8kt64qCdsdLqahxP6alM_YyLeRtX8.png
2409,#LGJY99R8,R1,168,5013,500,43,#892CJVVU,Avengers,https://api-assets.clashofclans.com/badges/70/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png,https://api-assets.clashofclans.com/badges/512/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png,https://api-assets.clashofclans.com/badges/200/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png
2410,#PPCL0CVQ,R C H,144,5013,399,20,#9L8Y8GJ2,JAKARTA Chinese,https://api-assets.clashofclans.com/badges/70/Vs_blw9UbuT3GwqOLI5uik_YhP_xlYhoxdAJFwuksZc.png,https://api-assets.clashofclans.com/badges/512/Vs_blw9UbuT3GwqOLI5uik_YhP_xlYhoxdAJFwuksZc.png,https://api-assets.clashofclans.com/badges/200/Vs_blw9UbuT3GwqOLI5uik_YhP_xlYhoxdAJFwuksZc.png
2411,#9PL2YJ22,R4id,155,5013,85,5,#YU8RVY0U,RISEN,https://api-assets.clashofclans.com/badges/70/QQMowrtLb64vooNTCSIPBDQEJhVg8syHlNSE76xMAg0.png,https://api-assets.clashofclans.com/badges/512/QQMowrtLb64vooNTCSIPBDQEJhVg8syHlNSE76xMAg0.png,https://api-assets.clashofclans.com/badges/200/QQMowrtLb64vooNTCSIPBDQEJhVg8syHlNSE76xMAg0.png
2412,#90UU8LY9,Edgepro,155,5013,93,11,#PRGG8CY,PEACH MAX,https://api-assets.clashofclans.com/badges/70/AW6voXHWNn2nXCzeG3nAvLtK1sU2VBERr9gfCxuAgaw.png,https://api-assets.clashofclans.com/badges/512/AW6voXHWNn2nXCzeG3nAvLtK1sU2VBERr9gfCxuAgaw.png,https://api-assets.clashofclans.com/badges/200/AW6voXHWNn2nXCzeG3nAvLtK1sU2VBERr9gfCxuAgaw.png
2413,#2P0LYUGV,Dr Evil. LB,137,5013,145,3,#2990YVCP,lebanon,https://api-assets.clashofclans.com/badges/70/_l-4kVXLOb7llUZybpRVKPZcGDUnYB-qI6SRDQCtdFA.png,https://api-assets.clashofclans.com/badges/512/_l-4kVXLOb7llUZybpRVKPZcGDUnYB-qI6SRDQCtdFA.png,https://api-assets.clashofclans.com/badges/200/_l-4kVXLOb7llUZybpRVKPZcGDUnYB-qI6SRDQCtdFA.png
2414,#2RGLGGV2R,1st of His Name,152,5012,530,192,#LQPPU2Q,House of Pain,https://api-assets.clashofclans.com/badges/70/FKxB0x09VoSAtS6WocQmKbckPOnMhrTJEfHdxOguvuQ.png,https://api-assets.clashofclans.com/badges/512/FKxB0x09VoSAtS6WocQmKbckPOnMhrTJEfHdxOguvuQ.png,https://api-assets.clashofclans.com/badges/200/FKxB0x09VoSAtS6WocQmKbckPOnMhrTJEfHdxOguvuQ.png
2415,#QJR9922J,Badytúrico,141,5012,103,10,#88G0PRVJ,FURIAROJA.NET,https://api-assets.clashofclans.com/badges/70/fbEQNyTzaMqWvali0P4ZHgepwOJYwun8rVHRe8YgFXg.png,https://api-assets.clashofclans.com/badges/512/fbEQNyTzaMqWvali0P4ZHgepwOJYwun8rVHRe8YgFXg.png,https://api-assets.clashofclans.com/badges/200/fbEQNyTzaMqWvali0P4ZHgepwOJYwun8rVHRe8YgFXg.png
2416,#8C89J2G2,ワタル,146,5012,132,6,#2J9902U0,みことｰ尊ｰ,https://api-assets.clashofclans.com/badges/70/Ovla22qqpfMgbaZzYF2FFn-cL98373ybVqu9U7xsfZM.png,https://api-assets.clashofclans.com/badges/512/Ovla22qqpfMgbaZzYF2FFn-cL98373ybVqu9U7xsfZM.png,https://api-assets.clashofclans.com/badges/200/Ovla22qqpfMgbaZzYF2FFn-cL98373ybVqu9U7xsfZM.png
2417,#CRVGPRCG,phil,137,5012,230,8,#980PLRJ2,The Nomads Clan,https://api-assets.clashofclans.com/badges/70/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png,https://api-assets.clashofclans.com/badges/512/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png,https://api-assets.clashofclans.com/badges/200/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png
2418,#Y8RJUCGJ,Op!uM^,145,5012,121,10,#V9L9UG8,FRERES D'ARMES,https://api-assets.clashofclans.com/badges/70/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/512/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/200/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png
2419,#C82QR8VR,penjejak badai,153,5012,272,4,#8UVCJ29G,MF007Family™,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
2420,#VULVVCG,moataz,151,5012,770,113,#LLQ8RRV,UAE999,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
2421,#PVY9U80G,WigSplitter,162,5012,99,9,#9L2VP828,Kings Throne,https://api-assets.clashofclans.com/badges/70/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png,https://api-assets.clashofclans.com/badges/512/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png,https://api-assets.clashofclans.com/badges/200/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png
2422,#QPPL92UU,Snake_2832,183,5012,2657,166,#Q08G02C0,Freedom Tower,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
2423,#Q0UUL00Q,maax,146,5012,136,10,#9CG2RP9L,|||||,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
2424,#L2UPCCJ,shunix112,184,5012,66,3,#P8QYQ08Q,Game Of Cups,https://api-assets.clashofclans.com/badges/70/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/512/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/200/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png
2425,#RQL92UGL,Swiss1990,159,5012,154,10,#YU0LP0G,Die2.2,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
2426,#QYCPRJYQ,Superb,151,5012,186,3,#9R80RGR,MINI-VOYOUS,https://api-assets.clashofclans.com/badges/70/C0gdU5N_K8BXwsu2jYZy4USe_Zyb_udzTYGzx04zQdI.png,https://api-assets.clashofclans.com/badges/512/C0gdU5N_K8BXwsu2jYZy4USe_Zyb_udzTYGzx04zQdI.png,https://api-assets.clashofclans.com/badges/200/C0gdU5N_K8BXwsu2jYZy4USe_Zyb_udzTYGzx04zQdI.png
2427,#R8UPLQJR,wolfyosi,140,5012,166,6,#8PQL0Q8U,東京クラン,https://api-assets.clashofclans.com/badges/70/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/512/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/200/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png
2428,#JYPLYVL9,Dater,153,5012,102,5,#2CRGCC2V,Batallas CoC,https://api-assets.clashofclans.com/badges/70/yvbD84HLE0XXLeldiwkWCmSmZS6w_WIMNEZp6wxTACo.png,https://api-assets.clashofclans.com/badges/512/yvbD84HLE0XXLeldiwkWCmSmZS6w_WIMNEZp6wxTACo.png,https://api-assets.clashofclans.com/badges/200/yvbD84HLE0XXLeldiwkWCmSmZS6w_WIMNEZp6wxTACo.png
2429,#LYYGUPPC,franc-key,171,5012,155,16,#RQJ2YJL,CanURevenge?,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
2430,#LUVP0C98,BOSS OF UAE,142,5012,476,71,#892CJVVU,Avengers,https://api-assets.clashofclans.com/badges/70/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png,https://api-assets.clashofclans.com/badges/512/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png,https://api-assets.clashofclans.com/badges/200/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png
2431,#2YR9Y82Y,conquistadores,160,5012,185,18,#9GPJPC2G,I RIBELLI,https://api-assets.clashofclans.com/badges/70/yvbD84HLE0XXLeldiwkWCmSmZS6w_WIMNEZp6wxTACo.png,https://api-assets.clashofclans.com/badges/512/yvbD84HLE0XXLeldiwkWCmSmZS6w_WIMNEZp6wxTACo.png,https://api-assets.clashofclans.com/badges/200/yvbD84HLE0XXLeldiwkWCmSmZS6w_WIMNEZp6wxTACo.png
2432,#Y80PG8R8,Dangerfield,141,5011,119,6,#2VCQRUVR,Old Men,https://api-assets.clashofclans.com/badges/70/wEd9wggsPqjehuS6dX7PujAs-yhpEAxDWPREH7KmdeU.png,https://api-assets.clashofclans.com/badges/512/wEd9wggsPqjehuS6dX7PujAs-yhpEAxDWPREH7KmdeU.png,https://api-assets.clashofclans.com/badges/200/wEd9wggsPqjehuS6dX7PujAs-yhpEAxDWPREH7KmdeU.png
2433,#YYY29VVR,CADI,159,5011,197,4,#UC20VG8,*AYYILDIZ*,https://api-assets.clashofclans.com/badges/70/OIrad9oLA0EmSCLfrIzdbS0O7tTdZH5cKDhJEZfu8NM.png,https://api-assets.clashofclans.com/badges/512/OIrad9oLA0EmSCLfrIzdbS0O7tTdZH5cKDhJEZfu8NM.png,https://api-assets.clashofclans.com/badges/200/OIrad9oLA0EmSCLfrIzdbS0O7tTdZH5cKDhJEZfu8NM.png
2434,#PLUJCQY,Zeus⚡️™,156,5011,133,8,#YRUYL22,Quantum's Web,https://api-assets.clashofclans.com/badges/70/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/512/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/200/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png
2435,#Q282G89L,MOHD AL-DOSSARY,168,5011,173,7,#2UL20P8L,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/512/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/200/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png
2436,#Y9JGV2G8,Nunu star,163,5011,160,4,#9UYU8V8G,Egypt,https://api-assets.clashofclans.com/badges/70/XJC9r4bMfN6Lu4cCXVZ_d1F7KpUPwt-M6c6XXX3ZReE.png,https://api-assets.clashofclans.com/badges/512/XJC9r4bMfN6Lu4cCXVZ_d1F7KpUPwt-M6c6XXX3ZReE.png,https://api-assets.clashofclans.com/badges/200/XJC9r4bMfN6Lu4cCXVZ_d1F7KpUPwt-M6c6XXX3ZReE.png
2437,#UVC99CQL,けん♪,148,5011,117,14,#G99RJ89,パンドラの箱,https://api-assets.clashofclans.com/badges/70/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/512/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/200/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png
2438,#LC2LGYG2,qonoq,153,5011,113,5,#2RVGRR0C,РУССКАЯ ДРУЖИНА,https://api-assets.clashofclans.com/badges/70/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/512/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/200/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png
